postcode sector,Age 30 to 45,Age 30 to 45 %
BR5  1,1217.0,0.19849942913064753
BR5  2,1464.0,0.2166000887705282
BR5  3,1279.0,0.22332809498865025
BR5  4,1069.0,0.19575169382896906
BR6  0,911.0,0.18729440789473684
BR6  6,612.0,0.1809580130100532
BR6  7,751.0,0.1800959232613909
BR6  8,730.0,0.17112048757618378
BR6  9,1499.0,0.19846418641599364
BR7  5,706.0,0.20619158878504673
BR7  6,1131.0,0.2030520646319569
BR8  7,1456.0,0.18806509945750452
BR8  8,684.0,0.18931635759756435
BS1  1,47.0,0.0888468809073724
BS1  2,14.0,0.053231939163498096
BS1  3,96.0,0.0851063829787234
BS1  4,51.0,0.24519230769230768
BS1  5,242.0,0.15858453473132372
BS1  6,418.0,0.22804146208401527
BS10 5,1078.0,0.21839546191247974
BS10 6,1062.0,0.19943661971830987
BS10 7,751.0,0.18153251148175006
BS11 0,917.0,0.18428456591639872
BS11 9,807.0,0.2030188679245283
BS13 0,681.0,0.17054845980465816
BS13 7,816.0,0.19204518710284774
BS13 8,668.0,0.17023445463812437
BS13 9,645.0,0.1925373134328358
BS14 0,741.0,0.16361227644071538
BS14 8,710.0,0.1747047244094488
BS14 9,1072.0,0.18166412472462296
BS15 1,1319.0,0.2167981591058514
BS15 3,826.0,0.18347401155042203
BS15 4,1058.0,0.18454561311704168
BS15 8,783.0,0.20941428189355443
BS15 9,770.0,0.18872549019607843
BS16 1,961.0,0.15915866180854588
BS16 2,861.0,0.18350383631713554
BS16 3,710.0,0.20906949352179033
BS16 4,993.0,0.2100698117199069
BS16 5,996.0,0.19422776911076442
BS16 6,1088.0,0.2009604728481714
BS16 7,1243.0,0.31564245810055863
BS16 9,1059.0,0.20986920332936979
BS2  0,272.0,0.21621621621621623
BS2  8,565.0,0.20658135283363802
BS2  9,873.0,0.2603638532657322
BS20 0,472.0,0.19520264681555005
BS20 6,700.0,0.1712747736726205
BS20 7,1540.0,0.2698440511652357
BS20 8,494.0,0.16455696202531644
BS21 5,496.0,0.20024222850222043
BS21 6,865.0,0.18845315904139434
BS21 7,746.0,0.14917016596680663
BS22 6,724.0,0.1715233357024402
BS22 7,1279.0,0.2434335744194899
BS22 8,1076.0,0.19793966151582046
BS22 9,812.0,0.18640955004591367
BS23 1,407.0,0.16578411405295315
BS23 2,724.0,0.1538788522848034
BS23 3,1303.0,0.20928364921297785
BS23 4,612.0,0.15239043824701196
BS24 0,178.0,0.16824196597353497
BS24 6,32.0,0.1787709497206704
BS24 7,1187.0,0.2768836015861908
BS24 8,163.0,0.1467146714671467
BS24 9,491.0,0.15617048346055978
BS25 1,358.0,0.15080033698399326
BS25 5,96.0,0.11123986095017381
BS26 2,455.0,0.17506733358984225
BS27 3,635.0,0.17134376686454397
BS28 4,251.0,0.14896142433234422
BS29 6,247.0,0.16368455931080186
BS3  1,1171.0,0.2727696249708828
BS3  2,658.0,0.20639899623588456
BS3  3,986.0,0.31714377613380507
BS3  4,1159.0,0.31155913978494626
BS3  5,927.0,0.22538293216630198
BS30 5,493.0,0.1900539707016191
BS30 6,331.0,0.1853303471444569
BS30 7,418.0,0.23157894736842105
BS30 8,1152.0,0.21901140684410647
BS30 9,691.0,0.1741431451612903
BS31 1,592.0,0.15245943857841876
BS31 2,838.0,0.18946416459416685
BS31 3,308.0,0.1482194417709336
BS32 0,1105.0,0.3054173576561636
BS32 4,395.0,0.17462422634836428
BS32 8,1197.0,0.28554389312977096
BS32 9,742.0,0.3240174672489083
BS34 5,845.0,0.20720941638057871
BS34 6,610.0,0.19074421513445905
BS34 7,651.0,0.18875036242389098
BS34 8,960.0,0.2337472607742878
BS35 1,571.0,0.16789179653043224
BS35 2,586.0,0.1822139303482587
BS35 3,208.0,0.1352405721716515
BS35 4,490.0,0.20106688551497742
BS35 5,56.0,0.1723076923076923
BS36 1,528.0,0.16261164151524485
BS36 2,815.0,0.17744393642499456
BS37 4,794.0,0.1939897385780601
BS37 5,807.0,0.2054480651731161
BS37 6,731.0,0.17851037851037851
BS37 7,688.0,0.19640308307165286
BS37 8,743.0,0.22749540722596448
BS37 9,76.0,0.18719211822660098
BS39 4,233.0,0.17598187311178248
BS39 5,422.0,0.18292154312960554
BS39 6,319.0,0.2089063523248199
BS39 7,511.0,0.18876985592907278
BS4  1,1400.0,0.20561022176531063
BS4  2,1130.0,0.22754732178815948
BS4  3,1278.0,0.29298486932599727
BS4  4,1511.0,0.2412967103161929
BS4  5,379.0,0.19415983606557377
BS40 5,396.0,0.17054263565891473
BS40 6,188.0,0.16404886561954624
BS40 7,127.0,0.1558282208588957
BS40 8,324.0,0.16675244467318578
BS40 9,55.0,0.1724137931034483
BS41 8,59.0,0.14425427872860636
BS41 9,669.0,0.24897655377744696
BS48 1,469.0,0.1641582079103955
BS48 2,598.0,0.16802472604664231
BS48 3,465.0,0.1634446397188049
BS48 4,423.0,0.15139584824624194
BS49 4,871.0,0.20293569431500466
BS49 5,312.0,0.16464379947229552
BS5  0,926.0,0.22232893157262906
BS5  6,1668.0,0.2552410099464422
BS5  7,1273.0,0.22554925584691707
BS5  8,1131.0,0.23425849212924607
BS5  9,1326.0,0.27283950617283953
BS6  5,1158.0,0.22862783810463969
BS6  6,1202.0,0.19137080082789365
BS6  7,1120.0,0.22713445548570269
BS7  0,1568.0,0.2085661080074488
BS7  8,1198.0,0.23817097415506958
BS7  9,1813.0,0.238866930171278
BS8  1,346.0,0.15262461402734892
BS8  2,690.0,0.19602272727272727
BS8  3,435.0,0.174
BS8  4,907.0,0.21497985304574543
BS9  1,597.0,0.13991094445746427
BS9  2,639.0,0.18586387434554974
BS9  3,878.0,0.19103568320278502
BS9  4,726.0,0.18567774936061382
CA1  1,148.0,0.1420345489443378
CA1  2,1143.0,0.1998251748251748
CA1  3,1229.0,0.21845005332385353
CA10 1,526.0,0.18308388444135051
CA10 2,273.0,0.16595744680851063
CA10 3,408.0,0.17777777777777778
CA11 0,343.0,0.1554850407978241
CA11 7,373.0,0.20745272525027808
CA11 8,703.0,0.16927522273055623
CA11 9,652.0,0.20324189526184538
CA12 4,427.0,0.17514356029532405
CA12 5,294.0,0.17872340425531916
CA13 0,821.0,0.188562241616904
CA13 9,603.0,0.18378543127095398
CA14 1,837.0,0.19551506657323056
CA14 2,518.0,0.2083668543845535
CA14 3,757.0,0.17177218062173816
CA14 4,588.0,0.17954198473282443
CA14 5,676.0,0.1798829164449175
CA15 6,447.0,0.19884341637010677
CA15 7,663.0,0.1926205694363742
CA15 8,481.0,0.18966876971608831
CA16 6,521.0,0.1669336751041333
CA17 4,425.0,0.1733278955954323
CA18 1,25.0,0.15527950310559005
CA19 1,87.0,0.16893203883495145
CA2  4,1075.0,0.20256265309967966
CA2  5,758.0,0.19952619110292183
CA2  6,820.0,0.17183570829840739
CA2  7,1280.0,0.20059551794389593
CA20 1,262.0,0.15907710989678203
CA21 2,92.0,0.18737270875763748
CA22 2,841.0,0.1865986243621034
CA23 3,134.0,0.19533527696793002
CA24 3,130.0,0.2159468438538206
CA25 5,593.0,0.19178525226390686
CA26 3,367.0,0.18676844783715013
CA27 0,149.0,0.18860759493670887
CA28 6,1037.0,0.21081520634275258
CA28 7,206.0,0.15442278860569716
CA28 8,882.0,0.1959129275877388
CA28 9,718.0,0.19972183588317108
CA3  0,524.0,0.16719846841097638
CA3  8,19.0,0.13970588235294118
CA3  9,720.0,0.18036072144288579
CA4  0,277.0,0.17215661901802362
CA4  8,482.0,0.1637228260869565
CA4  9,79.0,0.1872037914691943
CA5  6,337.0,0.17579551382368283
CA5  7,266.0,0.15861657722122838
CA6  4,405.0,0.19285714285714287
CA6  5,269.0,0.16513198281154082
CA6  6,150.0,0.19083969465648856
CA7  0,131.0,0.15651135005973715
CA7  1,127.0,0.17302452316076294
CA7  2,238.0,0.17721518987341772
CA7  3,264.0,0.17825793382849425
CA7  4,309.0,0.14365411436541142
CA7  5,167.0,0.17216494845360825
CA7  8,181.0,0.1909282700421941
CA7  9,605.0,0.19862114248194354
CA8  1,400.0,0.16187778227438285
CA8  2,152.0,0.16291532690246516
CA8  7,107.0,0.14965034965034965
CA8  9,171.0,0.1564501372369625
CA9  3,177.0,0.16465116279069766
CB1  1,389.0,0.21952595936794583
CB1  2,907.0,0.24747612551159617
CB1  3,2339.0,0.25515435802334463
CB1  7,439.0,0.19606967396159
CB1  8,598.0,0.2038173142467621
CB1  9,1200.0,0.2518363064008394
CB10 1,444.0,0.18821534548537516
CB10 2,896.0,0.20372896771259663
CB11 3,921.0,0.18708104814137722
CB11 4,822.0,0.19295774647887323
CB2  0,171.0,0.26635514018691586
CB2  1,308.0,0.0918580375782881
CB2  3,71.0,0.07237512742099898
CB2  7,17.0,0.06343283582089553
CB2  8,336.0,0.1750911933298593
CB2  9,361.0,0.22590738423028786
CB21 4,869.0,0.19912923923006415
CB21 5,519.0,0.18417317246273954
CB21 6,129.0,0.16064757160647572
CB22 3,792.0,0.20101522842639594
CB22 4,452.0,0.20839096357768558
CB22 5,729.0,0.18735543562066306
CB22 6,111.0,0.18048780487804877
CB22 7,284.0,0.1806615776081425
CB23 1,220.0,0.16430171769977595
CB23 2,176.0,0.17759838546922302
CB23 3,522.0,0.2939189189189189
CB23 4,112.0,0.20437956204379562
CB23 5,397.0,0.34106529209621994
CB23 6,968.0,0.3292517006802721
CB23 7,925.0,0.21337946943483277
CB23 8,514.0,0.20421136273341278
CB24 3,534.0,0.2564841498559078
CB24 4,368.0,0.22425350396099938
CB24 5,801.0,0.23050359712230215
CB24 6,484.0,0.22949265054528212
CB24 8,718.0,0.2135633551457466
CB24 9,779.0,0.1932043650793651
CB25 0,855.0,0.202991452991453
CB25 9,1026.0,0.21037523067459504
CB3  0,718.0,0.16581986143187066
CB3  9,440.0,0.11664899257688228
CB4  1,1956.0,0.25057647963105306
CB4  2,1602.0,0.2242441209406495
CB4  3,1302.0,0.22786139306965347
CB5  8,1373.0,0.2554418604651163
CB6  1,1270.0,0.20085402498813854
CB6  2,1357.0,0.22556515957446807
CB6  3,1649.0,0.23423295454545454
CB7  4,996.0,0.22823098075160403
CB7  5,1939.0,0.21513369577277267
CB8  0,1000.0,0.2022653721682848
CB8  7,678.0,0.21042830540037244
CB8  8,922.0,0.20078397212543553
CB8  9,655.0,0.19293078055964655
CB9  0,809.0,0.19321710054931931
CB9  7,1021.0,0.2053086668007239
CB9  8,627.0,0.20625
CB9  9,1009.0,0.23163452708907253
CH1  1,60.0,0.14150943396226415
CH1  2,71.0,0.15367965367965367
CH1  3,317.0,0.18824228028503562
CH1  4,437.0,0.11794871794871795
CH1  5,1297.0,0.18621679827709978
CH1  6,453.0,0.17813605977192293
CH2  1,917.0,0.18691398287810843
CH2  2,813.0,0.2037593984962406
CH2  3,1205.0,0.24652209492635024
CH2  4,833.0,0.21507875032274723
CH3  5,1274.0,0.2025759262203848
CH3  6,524.0,0.21266233766233766
CH3  7,558.0,0.158252977878616
CH3  8,381.0,0.18459302325581395
CH3  9,381.0,0.18203535594839942
CH4  0,1075.0,0.20930685358255452
CH4  7,725.0,0.19573434125269978
CH4  8,1290.0,0.22229881095984835
CH4  9,349.0,0.19324473975636766
CH41 0,380.0,0.2011646373742721
CH41 1,54.0,0.23478260869565218
CH41 2,314.0,0.21912072575017447
CH41 3,113.0,0.17095310136157338
CH41 4,300.0,0.18575851393188855
CH41 5,93.0,0.2719298245614035
CH41 6,8.0,0.13559322033898305
CH41 7,248.0,0.2037797863599014
CH41 8,248.0,0.1915057915057915
CH41 9,185.0,0.21461716937354988
CH42 0,277.0,0.19701280227596016
CH42 1,376.0,0.2213066509711595
CH42 2,243.0,0.21428571428571427
CH42 3,284.0,0.20156139105748758
CH42 4,402.0,0.19970193740685543
CH42 5,373.0,0.22939729397293973
CH42 6,440.0,0.18843683083511778
CH42 7,251.0,0.2148972602739726
CH42 8,200.0,0.15037593984962405
CH42 9,450.0,0.22477522477522477
CH43 0,521.0,0.18883653497644073
CH43 1,254.0,0.18472727272727274
CH43 2,392.0,0.17875056999544003
CH43 3,245.0,0.18041237113402062
CH43 4,284.0,0.20056497175141244
CH43 5,400.0,0.21965952773201539
CH43 6,117.0,0.1263498920086393
CH43 7,708.0,0.2293488824101069
CH43 8,158.0,0.18329466357308585
CH43 9,781.0,0.18028624192059095
CH44 0,303.0,0.19323979591836735
CH44 1,311.0,0.22088068181818182
CH44 2,240.0,0.16913319238900634
CH44 3,211.0,0.16549019607843138
CH44 4,465.0,0.2072192513368984
CH44 5,285.0,0.1832797427652733
CH44 6,265.0,0.20106221547799696
CH44 7,172.0,0.18143459915611815
CH44 8,323.0,0.20276208411801633
CH44 9,430.0,0.22233712512926576
CH45 0,134.0,0.1550925925925926
CH45 1,297.0,0.20711297071129708
CH45 2,229.0,0.17974882260596547
CH45 3,201.0,0.15181268882175228
CH45 4,376.0,0.18368343917928676
CH45 5,524.0,0.21010425020048115
CH45 6,204.0,0.15789473684210525
CH45 7,355.0,0.19548458149779735
CH45 8,413.0,0.17794054286945282
CH45 9,187.0,0.1779257849666984
CH46 0,301.0,0.15858798735511065
CH46 1,315.0,0.21634615384615385
CH46 2,304.0,0.2118466898954704
CH46 3,192.0,0.20667384284176535
CH46 5,43.0,0.15693430656934307
CH46 6,575.0,0.20690896005757467
CH46 7,247.0,0.18002915451895043
CH46 8,312.0,0.19659735349716445
CH46 9,276.0,0.1831453218314532
CH47 0,61.0,0.18711656441717792
CH47 1,43.0,0.12078651685393259
CH47 2,223.0,0.20571955719557194
CH47 3,229.0,0.18956953642384106
CH47 4,73.0,0.14747474747474748
CH47 5,64.0,0.15763546798029557
CH47 6,81.0,0.1653061224489796
CH47 7,110.0,0.1724137931034483
CH47 9,109.0,0.15352112676056337
CH48 0,158.0,0.17007534983853606
CH48 1,62.0,0.1308016877637131
CH48 2,83.0,0.11908177905308465
CH48 3,137.0,0.18026315789473685
CH48 4,82.0,0.19114219114219114
CH48 5,227.0,0.156984785615491
CH48 6,188.0,0.16967509025270758
CH48 7,53.0,0.17549668874172186
CH48 8,84.0,0.12923076923076923
CH48 9,188.0,0.16013628620102216
CH49 0,190.0,0.21087680355160932
CH49 1,213.0,0.1685126582278481
CH49 2,346.0,0.17983367983367984
CH49 3,235.0,0.1363900174114916
CH49 4,524.0,0.1906147690069116
CH49 5,119.0,0.15159235668789808
CH49 6,333.0,0.1557530402245089
CH49 7,265.0,0.21353746978243351
CH49 8,272.0,0.1884961884961885
CH49 9,201.0,0.19326923076923078
CH5  1,777.0,0.1802366040361865
CH5  2,757.0,0.21033620450125035
CH5  3,1067.0,0.21103639240506328
CH5  4,1845.0,0.21780191240703578
CH6  5,1299.0,0.19376491646778043
CH6  6,352.0,0.1769733534439417
CH60 0,96.0,0.13933236574746008
CH60 1,160.0,0.16194331983805668
CH60 2,110.0,0.14397905759162305
CH60 3,54.0,0.10714285714285714
CH60 4,43.0,0.10287081339712918
CH60 5,195.0,0.1936444885799404
CH60 6,80.0,0.12048192771084337
CH60 7,94.0,0.14135338345864662
CH60 8,62.0,0.12601626016260162
CH60 9,70.0,0.11058451816745656
CH61 0,30.0,0.11673151750972763
CH61 1,109.0,0.17111459968602827
CH61 2,39.0,0.12
CH61 3,131.0,0.15558194774346792
CH61 4,221.0,0.14983050847457627
CH61 5,238.0,0.17196531791907516
CH61 6,222.0,0.17182662538699692
CH61 7,131.0,0.13060817547357925
CH61 8,168.0,0.14736842105263157
CH61 9,147.0,0.16838487972508592
CH62 0,125.0,0.22522522522522523
CH62 1,349.0,0.22545219638242894
CH62 2,314.0,0.171960569550931
CH62 3,147.0,0.2483108108108108
CH62 4,223.0,0.22895277207392198
CH62 5,265.0,0.2113237639553429
CH62 6,323.0,0.1620672353236327
CH62 7,372.0,0.20632279534109818
CH62 8,480.0,0.19207683073229292
CH62 9,331.0,0.18647887323943663
CH63 0,395.0,0.1708477508650519
CH63 1,19.0,0.1144578313253012
CH63 2,507.0,0.19507502885725278
CH63 3,415.0,0.17895644674428632
CH63 4,32.0,0.19393939393939394
CH63 5,398.0,0.18606825619448342
CH63 6,40.0,0.1360544217687075
CH63 7,419.0,0.19933396764985728
CH63 8,260.0,0.17038007863695936
CH63 9,335.0,0.14673674989049496
CH64 0,245.0,0.16300731869594146
CH64 1,117.0,0.1634078212290503
CH64 2,91.0,0.14241001564945227
CH64 3,202.0,0.19479267116682739
CH64 4,227.0,0.16202712348322626
CH64 5,76.0,0.1532258064516129
CH64 6,212.0,0.1364221364221364
CH64 7,21.0,0.14482758620689656
CH64 8,7.0,0.09090909090909091
CH64 9,400.0,0.17706949977866313
CH65 0,105.0,0.1724137931034483
CH65 2,242.0,0.1892103205629398
CH65 3,131.0,0.23948811700182815
CH65 4,112.0,0.25
CH65 5,353.0,0.20607122008172796
CH65 6,277.0,0.17290886392009988
CH65 7,378.0,0.19915700737618547
CH65 8,505.0,0.202485966319166
CH65 9,634.0,0.21892265193370167
CH66 1,578.0,0.18268015170670038
CH66 2,1335.0,0.2069767441860465
CH66 3,661.0,0.20508842693143034
CH66 4,797.0,0.1837675812773807
CH66 5,89.0,0.1669793621013133
CH66 6,37.0,0.18974358974358974
CH66 7,13.0,0.1511627906976744
CH7  1,937.0,0.1809578988026265
CH7  2,1022.0,0.2093404342482589
CH7  3,688.0,0.21869040050858232
CH7  4,542.0,0.17846559104379323
CH7  5,539.0,0.16022592152199763
CH7  6,1109.0,0.1878069432684166
CH8  7,880.0,0.19068255687973998
CH8  8,530.0,0.17280730355396154
CH8  9,488.0,0.18027336534909494
CM0  7,819.0,0.1969223371002645
CM0  8,706.0,0.18266494178525228
CM1  1,389.0,0.21756152125279643
CM1  2,1733.0,0.21271633730207437
CM1  3,823.0,0.18747152619589977
CM1  4,1359.0,0.20130351059102355
CM1  6,1546.0,0.229547141796585
CM1  7,844.0,0.19915054270882493
CM11 1,706.0,0.19573052398114776
CM11 2,1248.0,0.20519565932259126
CM12 0,1402.0,0.22180034804619522
CM12 9,711.0,0.18568816923478715
CM13 1,851.0,0.19662661737523104
CM13 2,980.0,0.1837959489872468
CM13 3,517.0,0.17119205298013246
CM14 4,1295.0,0.23809523809523808
CM14 5,1167.0,0.24661876584953507
CM15 0,756.0,0.16710875331564987
CM15 8,561.0,0.1920575145498117
CM15 9,897.0,0.19555264879005888
CM16 4,441.0,0.22837907819782496
CM16 5,406.0,0.2214948172394981
CM16 6,815.0,0.19629094412331408
CM16 7,686.0,0.19373058458062695
CM17 0,634.0,0.17616004445679356
CM17 9,2017.0,0.2709564750134336
CM18 6,1317.0,0.19612807148175726
CM18 7,1283.0,0.21512407780013415
CM19 4,1078.0,0.19539604857712525
CM19 5,869.0,0.21499257793171697
CM2  0,697.0,0.26603053435114504
CM2  6,1924.0,0.25732245553029287
CM2  7,807.0,0.1867191115224433
CM2  8,1404.0,0.18430034129692832
CM2  9,1658.0,0.2229093842430761
CM20 1,714.0,0.21908560908254066
CM20 2,409.0,0.200982800982801
CM20 3,1076.0,0.1878491620111732
CM21 0,425.0,0.19495412844036697
CM21 9,787.0,0.23783620429132668
CM22 6,702.0,0.20306624240671103
CM22 7,633.0,0.195310089478556
CM23 1,168.0,0.21455938697318008
CM23 2,729.0,0.19580983078162773
CM23 3,1182.0,0.24947235120303926
CM23 4,1619.0,0.23732043389035473
CM23 5,990.0,0.21181001283697048
CM24 8,760.0,0.22870899789346977
CM3  1,595.0,0.21106775452288046
CM3  2,477.0,0.17245119305856832
CM3  3,488.0,0.19465496609493418
CM3  4,821.0,0.17663511187607572
CM3  5,1521.0,0.20223374551256482
CM3  6,866.0,0.18528027385537013
CM3  7,145.0,0.1792336217552534
CM3  8,288.0,0.1837906828334397
CM4  0,376.0,0.15959252971137522
CM4  9,499.0,0.16967018021081265
CM5  0,559.0,0.20238957277335265
CM5  9,474.0,0.1794774706550549
CM6  1,1288.0,0.215312604480107
CM6  2,631.0,0.19755792110206638
CM6  3,813.0,0.2221918556982782
CM7  1,1033.0,0.2179784764718295
CM7  2,594.0,0.2082018927444795
CM7  3,1343.0,0.2404655326768129
CM7  4,381.0,0.17870544090056284
CM7  5,892.0,0.18441182551168078
CM7  9,1019.0,0.2178281316802052
CM77 6,282.0,0.20750551876379691
CM77 7,1013.0,0.26108247422680414
CM77 8,536.0,0.20310723758999621
CM8  1,1561.0,0.21859683517714606
CM8  2,1330.0,0.21756911500081794
CM8  3,661.0,0.18880319908597543
CM9  4,951.0,0.21199286669638875
CM9  5,454.0,0.20524412296564196
CM9  6,1053.0,0.1796315250767656
CM9  8,877.0,0.19376933274414493
CO1  1,590.0,0.2506372132540357
CO1  2,1225.0,0.23333333333333334
CO10 0,1302.0,0.19226225634967514
CO10 1,877.0,0.20300925925925925
CO10 2,358.0,0.15451014242555028
CO10 5,204.0,0.18133333333333335
CO10 7,602.0,0.18713086726764067
CO10 8,405.0,0.14568345323741008
CO10 9,466.0,0.14691046658259774
CO11 1,554.0,0.1887563884156729
CO11 2,686.0,0.18381564844587353
CO12 3,593.0,0.16947699342669334
CO12 4,1036.0,0.17676164477051698
CO12 5,374.0,0.1850569025235032
CO13 0,577.0,0.1343735444806707
CO13 9,244.0,0.11151736745886655
CO14 8,439.0,0.11810599946193166
CO15 1,506.0,0.13249541764859912
CO15 2,426.0,0.1265597147950089
CO15 3,796.0,0.17732234350634885
CO15 4,555.0,0.1284424901643138
CO15 5,377.0,0.10569105691056911
CO15 6,418.0,0.13324832642652215
CO16 0,257.0,0.16885676741130093
CO16 7,419.0,0.16373583431027744
CO16 8,885.0,0.15466620062915065
CO16 9,418.0,0.15300146412884333
CO2  0,396.0,0.1745262230057294
CO2  7,1036.0,0.2516395433568132
CO2  8,1301.0,0.20145555899659337
CO2  9,1055.0,0.24381788768199678
CO3  0,752.0,0.18785910567074693
CO3  3,772.0,0.19057022957294495
CO3  4,557.0,0.15946178070426567
CO3  8,113.0,0.2709832134292566
CO3  9,507.0,0.20143027413587605
CO4  0,674.0,0.18226068144943214
CO4  3,1409.0,0.1520612993740557
CO4  5,1795.0,0.2541412997309925
CO4  9,1186.0,0.266636690647482
CO5  0,916.0,0.17974882260596547
CO5  7,419.0,0.18138528138528137
CO5  8,568.0,0.14530570478383217
CO5  9,640.0,0.2013845185651353
CO6  1,996.0,0.20109024833434283
CO6  2,617.0,0.191495965238982
CO6  3,620.0,0.1967005076142132
CO6  4,591.0,0.19415243101182655
CO6  5,62.0,0.1497584541062802
CO7  0,743.0,0.17951195941048562
CO7  6,500.0,0.16561775422325273
CO7  7,500.0,0.18375597206909225
CO7  8,490.0,0.16683690840994211
CO7  9,799.0,0.2049243395742498
CO8  5,204.0,0.17510729613733905
CO9  1,951.0,0.19870455495194317
CO9  2,618.0,0.19922630560928434
CO9  3,525.0,0.18505463517800494
CO9  4,392.0,0.1875598086124402
CR0  0,2035.0,0.20723014256619143
CR0  1,1254.0,0.28801102434542947
CR0  2,2534.0,0.2621017790649566
CR0  3,2397.0,0.25031328320802004
CR0  4,2178.0,0.2505175983436853
CR0  5,1176.0,0.21637534498620056
CR0  6,3017.0,0.2735515459243812
CR0  7,1594.0,0.19225666385237003
CR0  8,1215.0,0.17791770390979644
CR0  9,1192.0,0.21308544869503038
CR2  0,1077.0,0.19321851453175456
CR2  6,1409.0,0.25323508267433503
CR2  7,993.0,0.2406689287445468
CR2  8,1029.0,0.17440677966101695
CR2  9,685.0,0.18664850136239783
CR3  0,529.0,0.24650512581547065
CR3  5,1434.0,0.21886446886446886
CR3  6,1039.0,0.21596341716898773
CR3  7,157.0,0.12661290322580646
CR4  1,1898.0,0.21686471663619744
CR4  2,1646.0,0.24815317352630786
CR4  3,2511.0,0.2589994842702424
CR4  4,1135.0,0.2323439099283521
CR5  1,1130.0,0.20530523255813954
CR5  2,900.0,0.19202048218476636
CR5  3,871.0,0.18828361435365326
CR6  9,915.0,0.17930629041740154
CR7  6,981.0,0.20832448502866852
CR7  7,1961.0,0.21658935277225536
CR7  8,2155.0,0.22758475023761748
CR8  1,470.0,0.1898989898989899
CR8  2,982.0,0.230841560883874
CR8  3,380.0,0.14931237721021612
CR8  4,653.0,0.2092278115988465
CR8  5,966.0,0.2239740319962903
CT1  1,1062.0,0.1441563730147957
CT1  2,345.0,0.15456989247311828
CT1  3,1136.0,0.18367016976556183
CT10 1,506.0,0.13927883292045143
CT10 2,883.0,0.15686622845976195
CT10 3,656.0,0.1702127659574468
