,pc_sector,EUpop
6502,TA11 6,134
6503,TA11 7,52
6504,TA12 6,101
6505,TA13 5,49
6506,TA14 6,37
6507,TA15 6,17
6508,TA16 5,17
6509,TA17 8,10
6510,TA18 7,89
6511,TA18 8,87
6512,TA19 0,85
6513,TA19 9,103
6514,TA2  6,397
6515,TA2  7,426
6516,TA2  8,176
6517,TA20 1,336
6518,TA20 2,329
6519,TA20 3,37
6520,TA20 4,60
6521,TA21 0,67
6522,TA21 8,186
6523,TA21 9,150
6524,TA22 9,39
6525,TA23 0,70
6526,TA24 5,449
6527,TA24 6,120
6528,TA24 7,30
6529,TA24 8,79
6530,TA3  5,54
6531,TA3  6,61
6532,TA3  7,71
6533,TA4  1,76
6534,TA4  2,121
6535,TA4  3,94
6536,TA4  4,50
6537,TA5  1,61
6538,TA5  2,110
6539,TA6  3,576
6540,TA6  4,421
6541,TA6  5,430
6542,TA6  6,371
6543,TA6  7,134
6544,TA7  0,73
6545,TA7  8,87
6546,TA7  9,64
6547,TA8  1,158
6548,TA8  2,144
6549,TA9  3,159
6550,TA9  4,69
6551,TD12 4,13
6552,TD15 1,147
6553,TD15 2,219
6554,TF1  1,273
6555,TF1  2,278
6556,TF1  3,182
6557,TF1  5,667
6558,TF1  6,475
6559,TF10 7,221
6560,TF10 8,56
6561,TF10 9,43
6562,TF11 8,111
6563,TF11 9,36
6564,TF12 5,62
6565,TF13 6,36
6566,TF2  0,82
6567,TF2  6,280
6568,TF2  7,299
6569,TF2  8,343
6570,TF2  9,267
6571,TF3  1,273
6572,TF3  2,426
6573,TF3  5,117
6574,TF4  2,221
6575,TF4  3,172
6576,TF5  0,94
6577,TF6  5,16
6578,TF6  6,62
6579,TF7  4,153
6580,TF7  5,217
6581,TF8  7,40
6582,TF9  1,182
6583,TF9  2,98
6584,TF9  3,180
6585,TF9  4,55
6586,TN1  1,407
6587,TN1  2,575
6588,TN10 3,194
6589,TN10 4,142
6590,TN11 0,94
6591,TN11 8,85
6592,TN11 9,147
6593,TN12 0,104
6594,TN12 5,58
6595,TN12 6,181
6596,TN12 7,51
6597,TN12 8,61
6598,TN12 9,104
6599,TN13 1,352
6600,TN13 2,366
6601,TN13 3,552
6602,TN14 5,215
6603,TN14 6,90
6604,TN14 7,79
6605,TN15 0,152
6606,TN15 6,127
6607,TN15 7,70
6608,TN15 8,104
6609,TN15 9,57
6610,TN16 1,132
6611,TN16 2,64
6612,TN16 3,185
6613,TN17 1,62
6614,TN17 2,80
6615,TN17 3,110
6616,TN17 4,100
6617,TN18 4,106
6618,TN18 5,67
6619,TN19 7,89
6620,TN2  3,410
6621,TN2  4,252
6622,TN2  5,455
6623,TN20 6,95
6624,TN21 0,113
6625,TN21 8,115
6626,TN21 9,58
6627,TN22 1,179
6628,TN22 2,47
6629,TN22 3,145
6630,TN22 4,92
6631,TN22 5,210
6632,TN23 1,138
6633,TN23 3,392
6634,TN23 4,223
6635,TN23 5,587
6636,TN23 6,96
6637,TN23 7,233
6638,TN24 0,467
6639,TN24 8,329
6640,TN24 9,348
6641,TN25 4,112
6642,TN25 5,103
6643,TN25 6,77
6644,TN25 7,40
6645,TN26 1,57
6646,TN26 2,49
6647,TN26 3,71
6648,TN27 0,82
6649,TN27 8,72
6650,TN27 9,79
6651,TN28 8,148
6652,TN29 0,109
6653,TN29 9,96
6654,TN3  0,198
6655,TN3  8,29
6656,TN3  9,120
6657,TN30 6,134
6658,TN30 7,68
6659,TN31 6,95
6660,TN31 7,159
6661,TN32 5,128
6662,TN33 0,178
6663,TN33 9,71
6664,TN34 1,392
6665,TN34 2,248
6666,TN34 3,435
6667,TN35 4,178
6668,TN35 5,208
6669,TN36 4,39
6670,TN37 6,668
6671,TN37 7,219
6672,TN38 0,633
6673,TN38 8,74
6674,TN38 9,146
6675,TN39 3,240
6676,TN39 4,161
6677,TN39 5,74
6678,TN4  0,208
6679,TN4  8,381
6680,TN4  9,604
6681,TN40 1,232
6682,TN40 2,188
6683,TN5  6,133
6684,TN5  7,84
6685,TN6  1,203
6686,TN6  2,250
6687,TN6  3,264
6688,TN7  4,103
6689,TN8  5,119
6690,TN8  6,123
6691,TN8  7,66
6692,TN9  1,317
6693,TN9  2,310
6694,TQ1  1,333
6695,TQ1  2,173
6696,TQ1  3,238
6697,TQ1  4,286
6698,TQ10 9,81
6699,TQ11 0,105
6700,TQ12 1,199
6701,TQ12 2,174
6702,TQ12 3,140
6703,TQ12 4,126
6704,TQ12 5,108
6705,TQ12 6,240
6706,TQ13 0,81
6707,TQ13 7,130
6708,TQ13 8,131
6709,TQ13 9,132
6710,TQ14 0,33
6711,TQ14 8,195
6712,TQ14 9,130
6713,TQ2  5,411
6714,TQ2  6,229
6715,TQ2  7,228
6716,TQ2  8,128
6717,TQ3  1,113
6718,TQ3  2,147
6719,TQ3  3,256
6720,TQ4  5,123
6721,TQ4  6,108
6722,TQ4  7,132
6723,TQ5  0,84
6724,TQ5  8,80
6725,TQ5  9,120
6726,TQ6  0,52
6727,TQ6  9,151
6728,TQ7  1,108
6729,TQ7  2,55
6730,TQ7  3,85
6731,TQ7  4,50
6732,TQ8  8,57
6733,TQ9  5,256
6734,TQ9  6,86
6735,TQ9  7,104
6736,TR1  1,159
6737,TR1  2,70
6738,TR1  3,183
6739,TR10 8,155
6740,TR10 9,115
6741,TR11 2,193
6742,TR11 3,151
6743,TR11 4,152
6744,TR11 5,178
6745,TR12 6,61
6746,TR12 7,61
6747,TR13 0,46
6748,TR13 8,164
6749,TR13 9,132
6750,TR14 0,121
6751,TR14 7,127
6752,TR14 8,272
6753,TR14 9,34
6754,TR15 1,113
6755,TR15 2,200
6756,TR15 3,207
6757,TR16 4,66
6758,TR16 5,63
6759,TR16 6,29
6760,TR17 0,15
6761,TR18 2,156
6762,TR18 3,109
6763,TR18 4,114
6764,TR18 5,65
6765,TR19 6,52
6766,TR19 7,94
6767,TR2  4,57
6768,TR2  5,117
6769,TR20 8,84
6770,TR20 9,74
6771,TR21 0,38
6772,TR22 0,0
6773,TR24 0,15
6774,TR25 0,3
6775,TR26 1,65
6776,TR26 2,106
6777,TR26 3,20
6778,TR27 4,95
6779,TR27 5,110
6780,TR27 6,57
6781,TR3  6,120
6782,TR3  7,54
6783,TR4  8,79
6784,TR4  9,70
6785,TR5  0,50
6786,TR6  0,44
6787,TR7  1,283
6788,TR7  2,248
6789,TR7  3,116
6790,TR8  4,71
6791,TR8  5,52
6792,TR9  6,109
6793,TS1  1,1
6794,TS1  2,60
6795,TS1  3,306
6796,TS1  4,674
6797,TS1  5,26
6798,TS10 1,84
6799,TS10 2,80
6800,TS10 3,42
6801,TS10 4,90
6802,TS10 5,46
6803,TS11 6,27
6804,TS11 7,57
6805,TS11 8,47
6806,TS12 1,88
6807,TS12 2,90
6808,TS12 3,39
6809,TS13 4,58
6810,TS13 5,17
6811,TS14 6,67
6812,TS14 7,52
6813,TS14 8,65
6814,TS15 0,34
6815,TS15 9,115
6816,TS16 0,125
6817,TS16 9,56
6818,TS17 0,136
6819,TS17 5,134
6820,TS17 6,119
6821,TS17 7,45
6822,TS17 8,74
6823,TS17 9,52
6824,TS18 1,88
6825,TS18 2,38
6826,TS18 3,153
6827,TS18 4,62
6828,TS18 5,68
6829,TS19 0,168
6830,TS19 7,57
6831,TS19 8,84
6832,TS19 9,52
6833,TS2  1,51
6834,TS20 1,77
6835,TS20 2,108
6836,TS21 1,35
6837,TS21 2,27
6838,TS21 3,43
6839,TS21 4,28
6840,TS22 5,54
6841,TS23 1,65
6842,TS23 2,75
6843,TS23 3,113
6844,TS23 4,21
6845,TS24 0,64
6846,TS24 7,26
6847,TS24 8,84
6848,TS24 9,76
6849,TS25 1,90
6850,TS25 2,45
6851,TS25 3,50
6852,TS25 4,42
6853,TS25 5,102
6854,TS26 0,96
6855,TS26 8,111
6856,TS26 9,102
6857,TS27 3,38
6858,TS27 4,42
6859,TS28 5,40
6860,TS29 6,46
6861,TS3  0,62
6862,TS3  6,62
6863,TS3  7,65
6864,TS3  8,51
6865,TS3  9,84
6866,TS4  2,214
6867,TS4  3,113
6868,TS5  4,104
6869,TS5  5,132
6870,TS5  6,159
6871,TS5  7,57
6872,TS5  8,138
6873,TS6  0,65
6874,TS6  6,32
6875,TS6  7,56
6876,TS6  8,17
6877,TS6  9,60
6878,TS7  0,55
6879,TS7  8,70
6880,TS7  9,56
6881,TS8  0,84
6882,TS8  9,122
6883,TS9  5,80
6884,TS9  6,55
6885,TS9  7,30
6886,TW1  1,612
6887,TW1  2,713
6888,TW1  3,298
6889,TW1  4,510
6890,TW10 5,296
6891,TW10 6,1036
6892,TW10 7,1024
6893,TW11 0,413
6894,TW11 8,516
6895,TW11 9,466
6896,TW12 1,383
6897,TW12 2,508
6898,TW12 3,406
6899,TW13 4,1086
6900,TW13 5,839
6901,TW13 6,650
6902,TW13 7,531
6903,TW14 0,620
6904,TW14 8,873
6905,TW14 9,1107
6906,TW15 1,358
6907,TW15 2,311
6908,TW15 3,376
6909,TW16 5,178
6910,TW16 6,142
6911,TW16 7,396
6912,TW17 0,108
6913,TW17 8,206
6914,TW17 9,72
6915,TW18 1,286
6916,TW18 2,401
6917,TW18 3,206
6918,TW18 4,442
6919,TW19 5,133
6920,TW19 6,60
6921,TW19 7,535
6922,TW2  5,599
6923,TW2  6,554
6924,TW2  7,731
6925,TW20 0,972
6926,TW20 8,336
6927,TW20 9,503
6928,TW3  1,1002
6929,TW3  2,1118
6930,TW3  3,1398
6931,TW3  4,934
6932,TW4  5,837
6933,TW4  6,471
6934,TW4  7,1048
6935,TW5  0,1154
6936,TW5  9,1177
6937,TW7  4,889
6938,TW7  5,1016
6939,TW7  6,1131
6940,TW7  7,847
6941,TW8  0,1064
6942,TW8  8,627
6943,TW8  9,928
6944,TW9  1,449
6945,TW9  2,667
6946,TW9  3,397
6947,TW9  4,646
6948,UB1  1,316
6949,UB1  2,935
6950,UB1  3,559
6951,UB10 0,548
6952,UB10 8,394
6953,UB10 9,402
6954,UB2  4,566
6955,UB2  5,754
6956,UB3  1,671
6957,UB3  2,922
6958,UB3  3,524
6959,UB3  4,708
6960,UB3  5,866
6961,UB4  0,869
6962,UB4  8,624
6963,UB4  9,775
6964,UB5  4,2023
6965,UB5  5,1553
6966,UB5  6,1489
6967,UB6  0,2275
6968,UB6  7,1614
6969,UB6  8,3053
6970,UB6  9,2244
6971,UB7  0,416
6972,UB7  7,686
6973,UB7  8,512
6974,UB7  9,669
6975,UB8  1,340
6976,UB8  2,855
6977,UB8  3,1132
6978,UB9  4,109
6979,UB9  5,232
6980,UB9  6,270
6981,W10  4,1073
6982,W10  5,1387
6983,W10  6,1507
6984,W11  1,1544
6985,W11  2,1236
6986,W11  3,984
6987,W11  4,1152
6988,W12  0,1710
6989,W12  7,1440
6990,W12  8,1237
6991,W12  9,1859
6992,W13  0,1595
6993,W13  8,1102
6994,W13  9,2099
6995,W14  0,2046
6996,W14  8,2100
6997,W14  9,2477
6998,W1B  1,107
6999,W1D  3,59
7000,W1D  4,106
7001,W1D  6,99
7002,W1D  7,50
7003,W1F  0,192
7004,W1F  7,121
7005,W1G  6,186
7006,W1G  7,71
7007,W1G  8,343
7008,W1G  9,61
7009,W1H  1,217
7010,W1H  2,412
7011,W1H  4,142
7012,W1H  5,245
7013,W1H  7,349
7014,W1J  5,54
7015,W1J  6,47
7016,W1J  7,201
7017,W1J  8,76
7018,W1K  1,57
7019,W1K  2,124
7020,W1K  3,58
7021,W1K  4,40
7022,W1K  5,37
7023,W1K  6,137
7024,W1K  7,115
7025,W1S  1,56
7026,W1T  1,92
7027,W1T  2,156
7028,W1T  3,68
7029,W1T  4,120
7030,W1T  5,358
7031,W1T  6,57
7032,W1U  1,87
7033,W1U  2,56
7034,W1U  3,149
7035,W1U  4,328
7036,W1U  5,292
7037,W1U  6,331
7038,W1U  8,181
7039,W1W  5,318
7040,W1W  6,384
7041,W1W  7,214
7042,W2   1,1211
7043,W2   2,1101
7044,W2   3,2233
7045,W2   4,2221
7046,W2   5,2000
7047,W2   6,1710
7048,W3   0,1184
7049,W3   6,2212
7050,W3   7,2288
7051,W3   8,1897
7052,W3   9,1497
7053,W4   1,1030
7054,W4   2,1198
7055,W4   3,1221
7056,W4   4,719
7057,W4   5,1202
7058,W5   1,1505
7059,W5   2,1801
7060,W5   3,1789
7061,W5   4,2294
7062,W5   5,751
7063,W6   0,1506
7064,W6   7,946
7065,W6   8,1243
7066,W6   9,1164
7067,W7   1,1423
7068,W7   2,918
7069,W7   3,1902
7070,W8   4,864
7071,W8   5,1212
7072,W8   6,1397
7073,W8   7,1178
7074,W9   1,2096
7075,W9   2,1752
7076,W9   3,1778
7077,WA1  1,79
7078,WA1  2,210
7079,WA1  3,245
7080,WA1  4,120
7081,WA10 1,57
7082,WA10 2,48
7083,WA10 3,118
7084,WA10 4,72
7085,WA10 5,41
7086,WA10 6,65
7087,WA11 0,153
7088,WA11 7,62
7089,WA11 8,49
7090,WA11 9,66
7091,WA12 0,39
7092,WA12 8,68
7093,WA12 9,130
7094,WA13 0,106
7095,WA13 9,112
7096,WA14 1,139
7097,WA14 2,258
7098,WA14 3,133
7099,WA14 4,189
7100,WA14 5,254
7101,WA15 0,124
7102,WA15 6,213
7103,WA15 7,196
7104,WA15 8,282
7105,WA15 9,181
7106,WA16 0,116
7107,WA16 6,75
7108,WA16 7,43
7109,WA16 8,164
7110,WA16 9,63
7111,WA2  0,344
7112,WA2  7,586
7113,WA2  8,118
7114,WA2  9,253
7115,WA3  1,24
7116,WA3  2,63
7117,WA3  3,121
7118,WA3  4,37
7119,WA3  5,39
7120,WA3  6,269
7121,WA3  7,70
7122,WA4  1,372
7123,WA4  2,152
7124,WA4  3,43
7125,WA4  4,26
7126,WA4  5,81
7127,WA4  6,149
7128,WA5  0,334
7129,WA5  1,398
7130,WA5  2,86
7131,WA5  3,139
7132,WA5  4,42
7133,WA5  7,35
7134,WA5  8,96
7135,WA5  9,123
7136,WA6  0,42
7137,WA6  6,66
7138,WA6  7,53
7139,WA6  8,28
7140,WA6  9,30
7141,WA7  1,109
7142,WA7  2,158
7143,WA7  3,42
7144,WA7  4,81
7145,WA7  5,139
7146,WA7  6,192
7147,WA8  0,29
7148,WA8  3,64
7149,WA8  4,50
7150,WA8  5,10
7151,WA8  6,71
7152,WA8  7,138
7153,WA8  8,127
7154,WA8  9,74
7155,WA9  1,111
7156,WA9  2,90
7157,WA9  3,143
7158,WA9  4,122
7159,WA9  5,125
7160,WC1A 1,78
7161,WC1A 2,30
7162,WC1B 3,233
7163,WC1B 4,102
7164,WC1E 6,220
7165,WC1E 7,127
7166,WC1H 0,201
7167,WC1H 8,343
7168,WC1H 9,719
7169,WC1N 1,496
7170,WC1N 2,272
7171,WC1N 3,276
7172,WC1R 4,110
7173,WC1V 6,48
7174,WC1V 7,60
7175,WC1X 0,431
7176,WC1X 8,74
7177,WC1X 9,685
7178,WC2B 4,99
7179,WC2B 5,166
7180,WC2E 7,123
7181,WC2E 9,56
7182,WC2H 0,144
7183,WC2H 7,36
7184,WC2H 8,48
7185,WC2H 9,185
7186,WC2N 4,75
7187,WC2N 5,81
7188,WC2N 6,45
7189,WD17 1,155
7190,WD17 2,380
7191,WD17 3,140
7192,WD17 4,394
7193,WD18 0,928
7194,WD18 6,303
7195,WD18 7,1057
7196,WD18 8,29
7197,WD19 4,408
7198,WD19 5,188
7199,WD19 6,418
7200,WD19 7,441
7201,WD23 1,324
7202,WD23 2,390
7203,WD23 3,215
7204,WD23 4,214
7205,WD24 4,256
7206,WD24 5,462
7207,WD24 6,339
7208,WD24 7,262
7209,WD25 0,353
7210,WD25 7,352
7211,WD25 8,77
7212,WD25 9,474
7213,WD3  1,185
7214,WD3  3,258
7215,WD3  4,158
7216,WD3  5,241
7217,WD3  6,25
7218,WD3  7,102
7219,WD3  8,157
7220,WD3  9,76
7221,WD4  8,200
7222,WD4  9,112
7223,WD5  0,269
7224,WD6  1,653
7225,WD6  2,526
7226,WD6  3,318
7227,WD6  4,590
7228,WD6  5,428
7229,WD7  7,154
7230,WD7  8,243
7231,WD7  9,191
7232,WF1  1,132
7233,WF1  2,180
7234,WF1  3,577
7235,WF1  4,863
7236,WF1  5,747
7237,WF10 1,57
7238,WF10 2,102
7239,WF10 3,186
7240,WF10 4,196
7241,WF10 5,204
7242,WF11 0,113
7243,WF11 8,81
7244,WF11 9,58
7245,WF12 0,82
7246,WF12 7,121
7247,WF12 8,130
7248,WF12 9,129
7249,WF13 1,42
7250,WF13 2,224
7251,WF13 3,347
7252,WF13 4,177
7253,WF14 0,77
7254,WF14 8,49
7255,WF14 9,84
7256,WF15 6,83
7257,WF15 7,89
7258,WF15 8,67
7259,WF16 0,64
7260,WF16 9,99
7261,WF17 0,121
7262,WF17 5,86
7263,WF17 6,154
7264,WF17 7,180
7265,WF17 8,89
7266,WF17 9,83
7267,WF2  0,295
7268,WF2  6,97
7269,WF2  7,260
7270,WF2  8,462
7271,WF2  9,484
7272,WF3  1,130
7273,WF3  2,82
7274,WF3  3,106
7275,WF3  4,116
7276,WF4  1,87
7277,WF4  2,81
7278,WF4  3,120
7279,WF4  4,88
7280,WF4  5,59
7281,WF4  6,57
7282,WF5  0,94
7283,WF5  8,74
7284,WF5  9,89
7285,WF6  1,360
7286,WF6  2,223
7287,WF7  5,94
7288,WF7  6,80
7289,WF7  7,77
7290,WF8  1,84
7291,WF8  2,267
7292,WF8  3,67
7293,WF8  4,110
7294,WF9  1,140
7295,WF9  2,407
7296,WF9  3,181
7297,WF9  4,113
7298,WF9  5,62
7299,WN1  1,27
7300,WN1  2,208
7301,WN1  3,309
7302,WN2  1,61
7303,WN2  2,177
7304,WN2  3,111
7305,WN2  4,111
7306,WN2  5,192
7307,WN3  4,143
7308,WN3  5,135
7309,WN3  6,71
7310,WN4  0,65
7311,WN4  8,79
7312,WN4  9,93
7313,WN5  0,128
7314,WN5  7,62
7315,WN5  8,96
7316,WN5  9,269
7317,WN6  0,114
7318,WN6  7,206
7319,WN6  8,120
7320,WN6  9,41
7321,WN7  1,212
7322,WN7  2,200
7323,WN7  3,131
7324,WN7  4,175
7325,WN7  5,189
7326,WN8  0,52
7327,WN8  6,665
7328,WN8  7,54
7329,WN8  8,242
7330,WN8  9,424
7331,WR1  1,309
7332,WR1  2,144
7333,WR1  3,230
7334,WR10 1,135
7335,WR10 2,71
7336,WR10 3,111
7337,WR11 1,394
7338,WR11 2,462
7339,WR11 3,377
7340,WR11 4,623
7341,WR11 7,143
7342,WR11 8,137
7343,WR12 7,121
7344,WR13 5,53
7345,WR13 6,101
7346,WR14 1,226
7347,WR14 2,192
7348,WR14 3,315
7349,WR14 4,105
7350,WR15 8,135
7351,WR2  4,196
7352,WR2  5,389
7353,WR2  6,193
7354,WR3  7,168
7355,WR3  8,295
7356,WR4  0,264
7357,WR4  9,569
7358,WR5  1,484
7359,WR5  2,236
7360,WR5  3,307
7361,WR6  5,69
7362,WR6  6,110
7363,WR7  4,53
7364,WR8  0,93
7365,WR8  9,42
7366,WR9  0,95
7367,WR9  7,130
7368,WR9  8,234
7369,WR9  9,203
7370,WS1  1,34
7371,WS1  2,319
7372,WS1  3,380
7373,WS1  4,260
7374,WS10 0,219
7375,WS10 7,112
7376,WS10 8,202
7377,WS10 9,260
7378,WS11 0,92
7379,WS11 1,105
7380,WS11 4,57
7381,WS11 5,104
7382,WS11 6,50
7383,WS11 7,50
7384,WS11 8,22
7385,WS11 9,51
7386,WS12 0,16
7387,WS12 1,41
7388,WS12 2,57
7389,WS12 3,44
7390,WS12 4,167
7391,WS13 6,266
7392,WS13 7,299
7393,WS13 8,108
7394,WS14 0,75
7395,WS14 9,237
7396,WS15 1,109
7397,WS15 2,142
7398,WS15 3,34
7399,WS15 4,116
7400,WS2  0,71
7401,WS2  7,144
7402,WS2  8,498
7403,WS2  9,298
7404,WS3  1,231
7405,WS3  2,132
7406,WS3  3,111
7407,WS3  4,61
7408,WS3  5,12
7409,WS4  1,90
7410,WS4  2,95
7411,WS5  3,125
7412,WS5  4,206
7413,WS6  6,66
7414,WS6  7,56
7415,WS7  0,16
7416,WS7  1,37
7417,WS7  2,33
7418,WS7  3,16
7419,WS7  4,67
7420,WS7  9,58
7421,WS8  6,78
7422,WS8  7,100
7423,WS9  0,64
7424,WS9  8,76
7425,WS9  9,80
7426,WV1  1,469
7427,WV1  2,209
7428,WV1  3,45
7429,WV1  4,349
7430,WV10 0,741
7431,WV10 6,309
7432,WV10 7,54
7433,WV10 8,157
7434,WV10 9,613
7435,WV11 1,204
7436,WV11 2,87
7437,WV11 3,153
7438,WV12 4,78
7439,WV12 5,86
7440,WV13 1,49
7441,WV13 2,73
7442,WV13 3,75
7443,WV14 0,138
7444,WV14 6,137
7445,WV14 7,127
7446,WV14 8,179
7447,WV14 9,111
7448,WV15 5,35
7449,WV15 6,43
7450,WV16 4,98
7451,WV16 5,34
7452,WV16 6,58
7453,WV2  1,283
7454,WV2  2,115
7455,WV2  3,173
7456,WV2  4,101
7457,WV3  0,520
7458,WV3  7,100
7459,WV3  8,67
7460,WV3  9,356
7461,WV4  4,178
7462,WV4  5,155
7463,WV4  6,208
7464,WV5  0,57
7465,WV5  7,18
7466,WV5  8,17
7467,WV5  9,11
7468,WV6  0,1004
7469,WV6  7,121
7470,WV6  8,170
7471,WV6  9,125
7472,WV7  3,187
7473,WV8  1,163
7474,WV8  2,40
7475,WV9  5,138
7476,YO1  6,186
7477,YO1  7,42
7478,YO1  9,140
7479,YO10 3,773
7480,YO10 4,492
7481,YO10 5,638
7482,YO11 1,325
7483,YO11 2,423
7484,YO11 3,154
7485,YO12 4,150
7486,YO12 5,207
7487,YO12 6,167
7488,YO12 7,532
7489,YO13 0,94
7490,YO13 9,63
7491,YO14 0,55
7492,YO14 9,60
7493,YO15 1,31
7494,YO15 2,136
7495,YO15 3,98
7496,YO16 4,135
7497,YO16 6,77
7498,YO16 7,103
7499,YO17 6,46
7500,YO17 7,120
7501,YO17 8,70
7502,YO17 9,151
7503,YO18 7,75
7504,YO18 8,52
7505,YO19 4,34
7506,YO19 5,72
7507,YO19 6,100
7508,YO21 1,67
7509,YO21 2,59
7510,YO21 3,88
7511,YO22 4,75
7512,YO22 5,23
7513,YO23 1,435
7514,YO23 2,60
7515,YO23 3,87
7516,YO23 7,14
7517,YO24 1,152
7518,YO24 2,166
7519,YO24 3,231
7520,YO24 4,271
7521,YO25 3,24
7522,YO25 4,62
7523,YO25 5,101
7524,YO25 6,135
7525,YO25 8,49
7526,YO25 9,112
7527,YO26 4,296
7528,YO26 5,263
7529,YO26 6,85
7530,YO26 7,23
7531,YO26 8,51
7532,YO26 9,138
7533,YO30 1,44
7534,YO30 2,69
7535,YO30 4,83
7536,YO30 5,183
7537,YO30 6,466
7538,YO30 7,173
7539,YO31 0,269
7540,YO31 1,112
7541,YO31 7,383
7542,YO31 8,443
7543,YO31 9,205
7544,YO32 2,83
7545,YO32 3,120
7546,YO32 4,47
7547,YO32 5,169
7548,YO32 9,133
7549,YO41 1,112
7550,YO41 4,21
7551,YO41 5,48
7552,YO42 1,36
7553,YO42 2,204
7554,YO42 4,79
7555,YO43 3,139
7556,YO43 4,89
7557,YO51 9,163
7558,YO60 6,21
7559,YO60 7,42
7560,YO61 1,75
7561,YO61 2,19
7562,YO61 3,107
7563,YO61 4,31
7564,YO62 4,166
7565,YO62 5,69
7566,YO62 6,72
7567,YO62 7,33
7568,YO7  1,369
7569,YO7  2,48
7570,YO7  3,180
7571,YO7  4,73
7572,YO8  3,188
7573,YO8  4,539
7574,YO8  5,140
7575,YO8  6,58
7576,YO8  8,318
7577,YO8  9,199
7578,CF10 1,84
7579,CF10 2,126
7580,CF10 3,118
7581,CF10 4,290
7582,CF10 5,320
7583,CF11 0,153
7584,CF11 6,820
7585,CF11 7,609
7586,CF11 8,183
7587,CF11 9,391
7588,CF14 0,105
7589,CF14 1,259
7590,CF14 2,202
7591,CF14 3,513
7592,CF14 4,193
7593,CF14 5,275
7594,CF14 6,102
7595,CF14 7,92
7596,CF14 9,143
7597,CF15 7,59
7598,CF15 8,118
7599,CF15 9,87
7600,CF23 5,430
7601,CF23 6,259
7602,CF23 7,185
7603,CF23 8,186
7604,CF23 9,235
7605,CF24 0,380
7606,CF24 1,619
7607,CF24 2,567
7608,CF24 3,946
7609,CF24 4,1033
7610,CF24 5,9
7611,CF3  0,345
7612,CF3  1,104
7613,CF3  2,67
7614,CF3  3,127
7615,CF3  4,129
7616,CF3  5,132
7617,CF3  6,21
7618,CF31 1,282
7619,CF31 2,351
7620,CF31 3,163
7621,CF31 4,352
7622,CF31 5,81
7623,CF32 0,44
7624,CF32 7,59
7625,CF32 8,42
7626,CF32 9,141
7627,CF33 4,85
7628,CF33 6,80
7629,CF34 0,52
7630,CF34 9,73
7631,CF35 5,78
7632,CF35 6,105
7633,CF36 3,99
7634,CF36 5,91
7635,CF37 1,258
7636,CF37 2,76
7637,CF37 3,77
7638,CF37 4,90
7639,CF37 5,106
7640,CF38 1,93
7641,CF38 2,85
7642,CF39 0,37
7643,CF39 8,117
7644,CF39 9,62
7645,CF40 1,65
7646,CF40 2,68
7647,CF41 7,70
7648,CF42 5,40
7649,CF42 6,45
7650,CF43 3,39
7651,CF43 4,41
7652,CF44 0,79
7653,CF44 6,70
7654,CF44 7,90
7655,CF44 8,76
7656,CF44 9,66
7657,CF45 3,110
7658,CF45 4,105
7659,CF46 5,50
7660,CF46 6,62
7661,CF47 0,303
7662,CF47 8,177
7663,CF47 9,403
7664,CF48 1,217
7665,CF48 2,116
7666,CF48 3,261
7667,CF48 4,85
7668,CF5  1,454
7669,CF5  2,202
7670,CF5  3,216
7671,CF5  4,311
7672,CF5  5,202
7673,CF5  6,73
7674,CF61 1,190
7675,CF61 2,127
7676,CF62 3,70
7677,CF62 4,151
7678,CF62 5,37
7679,CF62 6,63
7680,CF62 7,123
7681,CF62 8,98
7682,CF62 9,67
7683,CF63 1,130
7684,CF63 2,94
7685,CF63 3,24
7686,CF63 4,131
7687,CF64 1,183
7688,CF64 2,111
7689,CF64 3,156
7690,CF64 4,115
7691,CF64 5,113
7692,CF71 7,130
7693,CF72 8,136
7694,CF72 9,153
7695,CF81 8,84
7696,CF81 9,67
7697,CF82 6,4
7698,CF82 7,149
7699,CF82 8,52
7700,CF83 1,162
7701,CF83 2,154
7702,CF83 3,169
7703,CF83 4,82
7704,CF83 8,112
7705,LD1  5,114
7706,LD1  6,86
7707,LD2  3,60
7708,LD3  0,97
7709,LD3  7,147
7710,LD3  8,103
7711,LD3  9,126
7712,LD4  4,5
7713,LD5  4,23
7714,LD6  5,23
7715,LD7  1,53
7716,LD8  2,77
7717,LL11 1,73
7718,LL11 2,279
7719,LL11 3,152
7720,LL11 4,153
7721,LL11 5,134
7722,LL11 6,151
7723,LL12 0,127
7724,LL12 7,240
7725,LL12 8,107
7726,LL12 9,56
7727,LL13 0,179
7728,LL13 7,1073
7729,LL13 8,957
7730,LL13 9,333
7731,LL14 1,103
7732,LL14 2,172
7733,LL14 3,119
7734,LL14 4,120
7735,LL14 5,51
7736,LL14 6,132
7737,LL15 1,114
7738,LL15 2,38
7739,LL16 3,92
7740,LL16 4,65
7741,LL16 5,30
7742,LL17 0,53
7743,LL18 1,113
7744,LL18 2,76
7745,LL18 3,90
7746,LL18 4,158
7747,LL18 5,100
7748,LL18 6,29
7749,LL19 7,112
7750,LL19 8,74
7751,LL19 9,66
7752,LL20 7,64
7753,LL20 8,63
7754,LL21 0,39
7755,LL21 9,42
7756,LL22 7,89
7757,LL22 8,55
7758,LL22 9,24
7759,LL23 7,45
7760,LL24 0,30
7761,LL25 0,8
7762,LL26 0,56
7763,LL27 0,8
7764,LL28 4,126
